order_id,customer_id,product_id,category,quantity,price,order_date,total_amount,payment_method,country,order_year,order_month,order_day,order_dayofweek
ORDER_004344,CUST_00004,PROD_0115,Sports,1,391.12,2023-05-29,391.12,UPI,Australia,2023,5,29,Monday
ORDER_004345,CUST_00615,PROD_0034,Beauty,1,193.81,2024-10-26,193.81,NetBanking,Canada,2024,10,26,Saturday
ORDER_004346,CUST_00927,PROD_0085,Sports,1,25.28,2024-01-30,25.28,NetBanking,Canada,2024,1,30,Tuesday
ORDER_004347,CUST_00997,PROD_0015,Beauty,1,210.66,2023-07-09,210.66,COD,USA,2023,7,9,Sunday
ORDER_004348,CUST_00480,PROD_0188,Beauty,1,114.25,2023-12-17,114.25,Credit Card,UK,2023,12,17,Sunday
ORDER_004349,CUST_00188,PROD_0014,Clothing,1,203.54,2024-08-21,203.54,NetBanking,Australia,2024,8,21,Wednesday
ORDER_004350,CUST_00366,PROD_0092,Clothing,1,362.37,2024-12-12,362.37,NetBanking,UK,2024,12,12,Thursday
ORDER_004351,CUST_00205,PROD_0073,Beauty,1,445.14,2023-09-18,445.14,Credit Card,Australia,2023,9,18,Monday
ORDER_004352,CUST_00380,PROD_0149,Electronics,1,192.27,2024-11-07,192.27,COD,UK,2024,11,7,Thursday
ORDER_004353,CUST_00202,PROD_0151,Beauty,1,367.68,2023-04-08,367.68,NetBanking,Canada,2023,4,8,Saturday
ORDER_004354,CUST_00473,PROD_0147,Toys,1,28.6,2023-03-21,28.6,COD,Australia,2023,3,21,Tuesday
ORDER_004355,CUST_00191,PROD_0136,Beauty,1,319.15,2024-03-06,319.15,UPI,UK,2024,3,6,Wednesday
ORDER_004356,CUST_00588,PROD_0153,Sports,1,103.38,2023-12-16,103.38,Credit Card,Australia,2023,12,16,Saturday
ORDER_004357,CUST_00397,PROD_0162,Sports,1,78.63,2023-12-02,78.63,UPI,India,2023,12,2,Saturday
ORDER_004358,CUST_00019,PROD_0058,Toys,1,163.11,2023-10-09,163.11,UPI,UK,2023,10,9,Monday
ORDER_004359,CUST_00161,PROD_0006,Electronics,1,467.87,2023-05-16,467.87,NetBanking,Australia,2023,5,16,Tuesday
ORDER_004360,CUST_00743,PROD_0001,Sports,3,363.8,2023-05-18,1091.4,UPI,UK,2023,5,18,Thursday
ORDER_004361,CUST_00879,PROD_0100,Clothing,2,176.49,2023-10-30,352.98,UPI,Canada,2023,10,30,Monday
ORDER_004362,CUST_00313,PROD_0158,Sports,2,326.63,2023-09-04,653.26,NetBanking,Australia,2023,9,4,Monday
ORDER_004363,CUST_00754,PROD_0182,Toys,1,101.88,2023-07-28,101.88,UPI,Germany,2023,7,28,Friday
ORDER_004364,CUST_00468,PROD_0078,Sports,1,454.68,2024-09-17,454.68,Credit Card,Canada,2024,9,17,Tuesday
ORDER_004365,CUST_00980,PROD_0150,Clothing,1,387.32,2024-07-07,387.32,UPI,Germany,2024,7,7,Sunday
ORDER_004366,CUST_00680,PROD_0060,Clothing,1,405.96,2023-09-11,405.96,Credit Card,USA,2023,9,11,Monday
ORDER_004367,CUST_00084,PROD_0025,Toys,1,265.86,2023-06-26,265.86,NetBanking,Germany,2023,6,26,Monday
ORDER_004368,CUST_00181,PROD_0095,Sports,1,369.34,2023-02-09,369.34,UPI,UK,2023,2,9,Thursday
ORDER_004369,CUST_00788,PROD_0073,Home,3,434.06,2023-06-23,1302.18,UPI,UK,2023,6,23,Friday
ORDER_004370,CUST_00174,PROD_0102,Sports,1,132.59,2024-07-30,132.59,COD,India,2024,7,30,Tuesday
ORDER_004371,CUST_00035,PROD_0031,Toys,1,410.55,2024-02-01,410.55,Credit Card,USA,2024,2,1,Thursday
ORDER_004372,CUST_00011,PROD_0039,Sports,2,173.75,2023-09-03,347.5,Debit Card,Germany,2023,9,3,Sunday
ORDER_004373,CUST_00604,PROD_0002,Toys,1,92.53,2024-03-17,92.53,Debit Card,India,2024,3,17,Sunday
ORDER_004374,CUST_00500,PROD_0164,Beauty,1,44.57,2023-08-20,44.57,Credit Card,USA,2023,8,20,Sunday
ORDER_004375,CUST_00615,PROD_0132,Home,1,157.3,2023-08-25,157.3,NetBanking,Australia,2023,8,25,Friday
ORDER_004376,CUST_01000,PROD_0130,Electronics,1,189.31,2023-03-12,189.31,COD,Canada,2023,3,12,Sunday
ORDER_004377,CUST_00818,PROD_0112,Electronics,1,35.98,2024-07-26,35.98,COD,Canada,2024,7,26,Friday
ORDER_004378,CUST_00577,PROD_0008,Home,3,394.92,2023-10-14,1184.76,Debit Card,UK,2023,10,14,Saturday
ORDER_004379,CUST_00586,PROD_0154,Clothing,2,384.09,2024-07-28,768.18,COD,Canada,2024,7,28,Sunday
ORDER_004380,CUST_00141,PROD_0181,Toys,1,107.45,2024-04-19,107.45,NetBanking,India,2024,4,19,Friday
ORDER_004381,CUST_00084,PROD_0042,Home,1,239.18,2024-05-19,239.18,COD,USA,2024,5,19,Sunday
ORDER_004382,CUST_00021,PROD_0142,Home,1,387.86,2024-03-09,387.86,Credit Card,India,2024,3,9,Saturday
ORDER_004383,CUST_00974,PROD_0063,Electronics,3,273.37,2024-03-20,820.11,UPI,Germany,2024,3,20,Wednesday
ORDER_004384,CUST_00666,PROD_0177,Beauty,1,137.98,2024-05-11,137.98,Debit Card,India,2024,5,11,Saturday
ORDER_004385,CUST_00426,PROD_0100,Beauty,1,370.12,2024-09-18,370.12,NetBanking,India,2024,9,18,Wednesday
ORDER_004386,CUST_00916,PROD_0102,Home,3,202.24,2023-11-18,606.72,Debit Card,Canada,2023,11,18,Saturday
ORDER_004387,CUST_00465,PROD_0092,Home,1,153.23,2023-10-09,153.23,Credit Card,UK,2023,10,9,Monday
ORDER_004388,CUST_00383,PROD_0166,Home,2,450.08,2023-05-08,900.16,Credit Card,UK,2023,5,8,Monday
ORDER_004389,CUST_00756,PROD_0133,Beauty,1,456.56,2023-07-02,456.56,UPI,India,2023,7,2,Sunday
ORDER_004390,CUST_00778,PROD_0058,Clothing,1,288.59,2023-11-14,288.59,Debit Card,UK,2023,11,14,Tuesday
ORDER_004391,CUST_00968,PROD_0160,Home,1,426.28,2024-02-04,426.28,NetBanking,Germany,2024,2,4,Sunday
ORDER_004392,CUST_00448,PROD_0054,Beauty,1,172.31,2023-11-02,172.31,UPI,India,2023,11,2,Thursday
ORDER_004393,CUST_00658,PROD_0097,Sports,1,339.39,2024-11-01,339.39,UPI,USA,2024,11,1,Friday
ORDER_004394,CUST_00044,PROD_0144,Sports,3,21.33,2024-01-03,63.99,UPI,India,2024,1,3,Wednesday
ORDER_004395,CUST_00351,PROD_0049,Electronics,1,320.59,2024-01-25,320.59,COD,Germany,2024,1,25,Thursday
ORDER_004396,CUST_00446,PROD_0125,Home,1,354.44,2023-12-17,354.44,NetBanking,Australia,2023,12,17,Sunday
ORDER_004397,CUST_00694,PROD_0065,Beauty,1,25.45,2023-05-21,25.45,UPI,Germany,2023,5,21,Sunday
ORDER_004398,CUST_00731,PROD_0006,Sports,1,462.32,2024-04-23,462.32,UPI,Australia,2024,4,23,Tuesday
ORDER_004399,CUST_00865,PROD_0169,Sports,1,409.25,2024-01-23,409.25,UPI,Canada,2024,1,23,Tuesday
ORDER_004400,CUST_00016,PROD_0004,Sports,1,243.06,2023-08-22,243.06,COD,Canada,2023,8,22,Tuesday
ORDER_004401,CUST_00513,PROD_0095,Clothing,1,20.7,2023-02-08,20.7,Credit Card,Canada,2023,2,8,Wednesday
ORDER_004402,CUST_00369,PROD_0049,Electronics,1,61.36,2024-12-22,61.36,NetBanking,UK,2024,12,22,Sunday
ORDER_004403,CUST_00721,PROD_0086,Beauty,2,225.74,2024-10-29,451.48,UPI,Canada,2024,10,29,Tuesday
ORDER_004404,CUST_00545,PROD_0027,Sports,1,59.58,2024-02-22,59.58,UPI,UK,2024,2,22,Thursday
ORDER_004405,CUST_00026,PROD_0020,Beauty,1,489.69,2024-10-20,489.69,Credit Card,India,2024,10,20,Sunday
ORDER_004406,CUST_00067,PROD_0016,Electronics,1,238.14,2024-06-17,238.14,NetBanking,India,2024,6,17,Monday
ORDER_004407,CUST_00258,PROD_0074,Toys,1,393.84,2023-07-21,393.84,COD,Canada,2023,7,21,Friday
ORDER_004408,CUST_00070,PROD_0163,Electronics,1,444.26,2023-10-23,444.26,NetBanking,Canada,2023,10,23,Monday
ORDER_004409,CUST_00067,PROD_0004,Home,1,398.38,2023-11-11,398.38,Credit Card,Germany,2023,11,11,Saturday
ORDER_004410,CUST_00833,PROD_0026,Clothing,1,148.02,2023-12-03,148.02,Credit Card,UK,2023,12,3,Sunday
ORDER_004411,CUST_00709,PROD_0030,Beauty,1,175.12,2024-03-31,175.12,Debit Card,Canada,2024,3,31,Sunday
ORDER_004412,CUST_00795,PROD_0161,Toys,1,459.31,2023-01-04,459.31,Debit Card,Germany,2023,1,4,Wednesday
ORDER_004413,CUST_00442,PROD_0136,Home,4,187.4,2024-08-06,749.6,UPI,USA,2024,8,6,Tuesday
ORDER_004414,CUST_00572,PROD_0150,Beauty,1,176.84,2023-11-29,176.84,UPI,Canada,2023,11,29,Wednesday
ORDER_004415,CUST_00486,PROD_0162,Electronics,3,26.37,2023-11-19,79.11,NetBanking,Germany,2023,11,19,Sunday
ORDER_004416,CUST_00593,PROD_0146,Clothing,1,159.77,2023-11-18,159.77,Credit Card,Canada,2023,11,18,Saturday
ORDER_004417,CUST_00804,PROD_0125,Home,1,230.18,2023-09-05,230.18,Debit Card,UK,2023,9,5,Tuesday
ORDER_004418,CUST_00601,PROD_0024,Toys,1,79.08,2024-06-21,79.08,NetBanking,Canada,2024,6,21,Friday
ORDER_004419,CUST_00983,PROD_0183,Home,1,284.31,2023-05-15,284.31,COD,Canada,2023,5,15,Monday
ORDER_004420,CUST_00079,PROD_0188,Sports,2,153.85,2023-09-03,307.7,NetBanking,Canada,2023,9,3,Sunday
ORDER_004421,CUST_00191,PROD_0013,Home,3,473.08,2024-03-25,1419.24,UPI,UK,2024,3,25,Monday
ORDER_004422,CUST_00635,PROD_0138,Sports,1,160.93,2023-04-20,160.93,Credit Card,Canada,2023,4,20,Thursday
ORDER_004423,CUST_00963,PROD_0161,Home,3,24.5,2023-09-05,73.5,UPI,Australia,2023,9,5,Tuesday
ORDER_004424,CUST_00248,PROD_0061,Toys,1,351.51,2024-07-22,351.51,UPI,UK,2024,7,22,Monday
ORDER_004425,CUST_00161,PROD_0056,Clothing,4,267.42,2024-09-08,1069.68,COD,India,2024,9,8,Sunday
ORDER_004426,CUST_00425,PROD_0077,Toys,2,40.72,2023-11-16,81.44,NetBanking,USA,2023,11,16,Thursday
ORDER_004427,CUST_00641,PROD_0164,Beauty,4,492.23,2024-06-14,1968.92,COD,India,2024,6,14,Friday
ORDER_004428,CUST_00706,PROD_0011,Toys,1,347.61,2023-09-19,347.61,Debit Card,India,2023,9,19,Tuesday
ORDER_004429,CUST_00800,PROD_0191,Beauty,1,400.14,2023-12-17,400.14,Credit Card,UK,2023,12,17,Sunday
ORDER_004430,CUST_00075,PROD_0119,Home,4,142.62,2024-10-03,570.48,COD,Australia,2024,10,3,Thursday
ORDER_004431,CUST_00946,PROD_0005,Electronics,1,171.09,2023-09-08,171.09,COD,India,2023,9,8,Friday
ORDER_004432,CUST_00146,PROD_0081,Toys,1,423.26,2024-02-20,423.26,UPI,Germany,2024,2,20,Tuesday
ORDER_004433,CUST_00230,PROD_0088,Toys,4,110.66,2023-10-01,442.64,NetBanking,UK,2023,10,1,Sunday
ORDER_004434,CUST_00414,PROD_0127,Home,2,44.09,2023-07-16,88.18,Debit Card,UK,2023,7,16,Sunday
ORDER_004435,CUST_00422,PROD_0031,Beauty,1,199.79,2023-06-03,199.79,Credit Card,Canada,2023,6,3,Saturday
ORDER_004436,CUST_00135,PROD_0017,Sports,3,480.24,2023-10-26,1440.72,Credit Card,USA,2023,10,26,Thursday
ORDER_004437,CUST_00436,PROD_0025,Toys,3,190.77,2023-12-05,572.31,Credit Card,UK,2023,12,5,Tuesday
ORDER_004438,CUST_00567,PROD_0031,Electronics,1,484.65,2023-01-23,484.65,COD,UK,2023,1,23,Monday
ORDER_004439,CUST_00128,PROD_0074,Electronics,1,132.42,2024-04-01,132.42,COD,UK,2024,4,1,Monday
ORDER_004440,CUST_00931,PROD_0019,Clothing,1,406.77,2023-07-04,406.77,NetBanking,India,2023,7,4,Tuesday
ORDER_004441,CUST_00899,PROD_0182,Beauty,2,108.45,2024-02-28,216.9,Debit Card,UK,2024,2,28,Wednesday
ORDER_004442,CUST_00570,PROD_0139,Beauty,1,177.66,2024-12-06,177.66,UPI,USA,2024,12,6,Friday
ORDER_004443,CUST_00940,PROD_0137,Sports,1,48.22,2023-09-03,48.22,NetBanking,USA,2023,9,3,Sunday
ORDER_004444,CUST_00253,PROD_0124,Clothing,1,153.93,2024-10-05,153.93,COD,UK,2024,10,5,Saturday
ORDER_004445,CUST_00288,PROD_0094,Beauty,1,74.5,2024-02-04,74.5,Credit Card,India,2024,2,4,Sunday
ORDER_004446,CUST_00335,PROD_0023,Clothing,2,38.53,2024-08-03,77.06,Credit Card,India,2024,8,3,Saturday
ORDER_004447,CUST_00686,PROD_0032,Clothing,1,313.85,2024-01-04,313.85,Debit Card,UK,2024,1,4,Thursday
ORDER_004448,CUST_00029,PROD_0051,Electronics,1,155.21,2024-11-30,155.21,NetBanking,UK,2024,11,30,Saturday
ORDER_004449,CUST_00936,PROD_0076,Home,1,271.63,2023-08-14,271.63,Credit Card,Australia,2023,8,14,Monday
ORDER_004450,CUST_00438,PROD_0073,Electronics,2,24.82,2024-10-31,49.64,UPI,Germany,2024,10,31,Thursday
ORDER_004451,CUST_00255,PROD_0085,Toys,3,335.36,2024-09-03,1006.08,COD,Canada,2024,9,3,Tuesday
ORDER_004452,CUST_00540,PROD_0020,Clothing,1,143.42,2023-08-03,143.42,Debit Card,India,2023,8,3,Thursday
ORDER_004453,CUST_00159,PROD_0046,Beauty,1,144.8,2023-01-13,144.8,Debit Card,Canada,2023,1,13,Friday
ORDER_004454,CUST_00545,PROD_0154,Sports,1,87.35,2023-01-17,87.35,COD,Germany,2023,1,17,Tuesday
ORDER_004455,CUST_00301,PROD_0138,Beauty,1,489.54,2023-06-13,489.54,UPI,Germany,2023,6,13,Tuesday
ORDER_004456,CUST_00526,PROD_0101,Electronics,1,410.9,2024-10-02,410.9,Credit Card,India,2024,10,2,Wednesday
ORDER_004457,CUST_00356,PROD_0177,Home,1,369.17,2023-11-22,369.17,UPI,UK,2023,11,22,Wednesday
ORDER_004458,CUST_00074,PROD_0193,Home,2,241.56,2023-09-28,483.12,UPI,Australia,2023,9,28,Thursday
ORDER_004459,CUST_00616,PROD_0056,Toys,1,246.93,2023-01-09,246.93,UPI,Australia,2023,1,9,Monday
ORDER_004460,CUST_00883,PROD_0119,Home,3,436.33,2023-09-12,1308.99,Debit Card,Germany,2023,9,12,Tuesday
ORDER_004461,CUST_00002,PROD_0200,Toys,1,165.21,2023-06-23,165.21,Credit Card,India,2023,6,23,Friday
ORDER_004462,CUST_00681,PROD_0043,Electronics,1,315.42,2023-03-05,315.42,Credit Card,Canada,2023,3,5,Sunday
ORDER_004463,CUST_00784,PROD_0167,Beauty,2,307.02,2023-01-11,614.04,NetBanking,India,2023,1,11,Wednesday
ORDER_004464,CUST_00923,PROD_0150,Electronics,2,388.76,2024-02-17,777.52,Credit Card,Australia,2024,2,17,Saturday
ORDER_004465,CUST_00925,PROD_0078,Home,1,95.1,2024-03-28,95.1,NetBanking,USA,2024,3,28,Thursday
ORDER_004466,CUST_00681,PROD_0026,Beauty,2,298.96,2024-05-29,597.92,Credit Card,Australia,2024,5,29,Wednesday
ORDER_004467,CUST_00111,PROD_0130,Home,1,156.43,2024-08-15,156.43,COD,Germany,2024,8,15,Thursday
ORDER_004468,CUST_00736,PROD_0192,Electronics,3,446.61,2024-01-12,1339.83,UPI,UK,2024,1,12,Friday
ORDER_004469,CUST_00536,PROD_0078,Home,1,118.68,2024-07-28,118.68,UPI,UK,2024,7,28,Sunday
ORDER_004470,CUST_00534,PROD_0117,Toys,1,74.79,2024-09-22,74.79,Credit Card,Canada,2024,9,22,Sunday
ORDER_004471,CUST_00732,PROD_0063,Home,1,239.32,2024-12-04,239.32,NetBanking,Canada,2024,12,4,Wednesday
ORDER_004472,CUST_00312,PROD_0120,Home,2,369.79,2023-08-21,739.58,NetBanking,Germany,2023,8,21,Monday
ORDER_004473,CUST_00340,PROD_0082,Sports,1,474.64,2024-01-05,474.64,UPI,Australia,2024,1,5,Friday
ORDER_004474,CUST_00854,PROD_0035,Clothing,1,191.54,2024-08-12,191.54,Credit Card,Canada,2024,8,12,Monday
ORDER_004475,CUST_00392,PROD_0169,Sports,1,394.02,2024-12-07,394.02,COD,Germany,2024,12,7,Saturday
ORDER_004476,CUST_00110,PROD_0101,Sports,1,79.68,2024-10-23,79.68,COD,Australia,2024,10,23,Wednesday
ORDER_004477,CUST_00554,PROD_0097,Toys,1,364.63,2024-10-01,364.63,UPI,India,2024,10,1,Tuesday
ORDER_004478,CUST_00006,PROD_0150,Sports,1,307.84,2023-07-31,307.84,Debit Card,UK,2023,7,31,Monday
ORDER_004479,CUST_00569,PROD_0062,Sports,1,178.86,2024-06-17,178.86,COD,Canada,2024,6,17,Monday
ORDER_004480,CUST_00184,PROD_0093,Beauty,1,470.63,2023-11-26,470.63,NetBanking,Germany,2023,11,26,Sunday
ORDER_004481,CUST_00682,PROD_0116,Clothing,1,167.74,2024-03-02,167.74,COD,India,2024,3,2,Saturday
ORDER_004482,CUST_00278,PROD_0077,Clothing,1,344.54,2024-03-14,344.54,NetBanking,Germany,2024,3,14,Thursday
ORDER_004483,CUST_00488,PROD_0104,Beauty,1,99.69,2024-02-21,99.69,UPI,India,2024,2,21,Wednesday
ORDER_004484,CUST_00205,PROD_0160,Clothing,1,499.28,2024-03-31,499.28,COD,USA,2024,3,31,Sunday
ORDER_004485,CUST_00713,PROD_0090,Toys,3,30.76,2023-06-10,92.28,COD,India,2023,6,10,Saturday
ORDER_004486,CUST_00207,PROD_0145,Electronics,1,138.83,2023-12-08,138.83,UPI,USA,2023,12,8,Friday
ORDER_004487,CUST_00423,PROD_0035,Home,1,497.35,2024-09-27,497.35,NetBanking,USA,2024,9,27,Friday
ORDER_004488,CUST_00015,PROD_0086,Clothing,3,29.5,2023-05-08,88.5,NetBanking,Germany,2023,5,8,Monday
ORDER_004489,CUST_00770,PROD_0028,Toys,1,333.39,2024-01-30,333.39,Credit Card,Canada,2024,1,30,Tuesday
ORDER_004490,CUST_00887,PROD_0177,Home,1,353.81,2024-08-27,353.81,Credit Card,Australia,2024,8,27,Tuesday
ORDER_004491,CUST_00657,PROD_0052,Beauty,1,168.88,2023-04-09,168.88,Debit Card,India,2023,4,9,Sunday
ORDER_004492,CUST_00518,PROD_0019,Clothing,1,389.83,2023-03-21,389.83,Credit Card,USA,2023,3,21,Tuesday
ORDER_004493,CUST_00235,PROD_0036,Clothing,2,486.32,2024-07-01,972.64,COD,Australia,2024,7,1,Monday
ORDER_004494,CUST_00592,PROD_0139,Clothing,1,347.8,2023-02-05,347.8,Debit Card,USA,2023,2,5,Sunday
ORDER_004495,CUST_00872,PROD_0150,Home,1,54.1,2023-12-03,54.1,COD,UK,2023,12,3,Sunday
ORDER_004496,CUST_00154,PROD_0061,Toys,1,48.37,2024-09-15,48.37,COD,India,2024,9,15,Sunday
ORDER_004497,CUST_00754,PROD_0136,Home,1,149.38,2024-06-29,149.38,UPI,Australia,2024,6,29,Saturday
ORDER_004498,CUST_00572,PROD_0161,Sports,1,126.16,2023-11-18,126.16,COD,Germany,2023,11,18,Saturday
ORDER_004499,CUST_00035,PROD_0079,Beauty,1,300.07,2023-08-06,300.07,UPI,Canada,2023,8,6,Sunday
ORDER_004500,CUST_00158,PROD_0164,Clothing,1,390.98,2024-08-28,390.98,NetBanking,Germany,2024,8,28,Wednesday
ORDER_004501,CUST_00458,PROD_0193,Beauty,1,321.64,2024-10-13,321.64,UPI,USA,2024,10,13,Sunday
ORDER_004502,CUST_00454,PROD_0098,Electronics,1,202.58,2024-10-21,202.58,COD,Canada,2024,10,21,Monday
ORDER_004503,CUST_00047,PROD_0097,Toys,1,271.26,2023-02-19,271.26,Credit Card,India,2023,2,19,Sunday
ORDER_004504,CUST_00524,PROD_0021,Beauty,1,107.43,2023-07-28,107.43,COD,Germany,2023,7,28,Friday
ORDER_004505,CUST_00844,PROD_0175,Home,1,291.74,2024-01-07,291.74,COD,India,2024,1,7,Sunday
ORDER_004506,CUST_00587,PROD_0200,Sports,1,280.83,2023-07-02,280.83,Debit Card,India,2023,7,2,Sunday
ORDER_004507,CUST_00644,PROD_0115,Clothing,1,381.38,2024-06-21,381.38,Debit Card,USA,2024,6,21,Friday
ORDER_004508,CUST_00068,PROD_0147,Electronics,1,166.74,2024-07-01,166.74,Credit Card,Germany,2024,7,1,Monday
ORDER_004509,CUST_00821,PROD_0054,Home,1,280.09,2024-06-10,280.09,UPI,Germany,2024,6,10,Monday
ORDER_004510,CUST_00104,PROD_0130,Electronics,3,26.57,2024-12-18,79.71,COD,Australia,2024,12,18,Wednesday
ORDER_004511,CUST_00388,PROD_0013,Sports,2,133.09,2024-12-24,266.18,NetBanking,UK,2024,12,24,Tuesday
ORDER_004512,CUST_00164,PROD_0162,Home,1,138.25,2024-03-01,138.25,COD,Germany,2024,3,1,Friday
ORDER_004513,CUST_00294,PROD_0005,Beauty,1,366.72,2024-04-25,366.72,UPI,Germany,2024,4,25,Thursday
ORDER_004514,CUST_00400,PROD_0033,Clothing,1,466.15,2023-04-10,466.15,Debit Card,Germany,2023,4,10,Monday
ORDER_004515,CUST_00284,PROD_0124,Electronics,1,388.29,2023-01-15,388.29,Debit Card,UK,2023,1,15,Sunday
ORDER_004516,CUST_00037,PROD_0010,Sports,1,483.14,2023-10-04,483.14,Credit Card,UK,2023,10,4,Wednesday
ORDER_004517,CUST_00864,PROD_0188,Beauty,1,214.69,2023-12-27,214.69,NetBanking,UK,2023,12,27,Wednesday
ORDER_004518,CUST_00215,PROD_0186,Sports,1,357.47,2024-08-11,357.47,Debit Card,Canada,2024,8,11,Sunday
ORDER_004519,CUST_00257,PROD_0034,Toys,1,388.17,2023-07-06,388.17,Debit Card,USA,2023,7,6,Thursday
ORDER_004520,CUST_00432,PROD_0059,Toys,1,52.88,2024-08-20,52.88,Debit Card,Germany,2024,8,20,Tuesday
ORDER_004521,CUST_00862,PROD_0069,Clothing,1,360.13,2024-09-15,360.13,COD,USA,2024,9,15,Sunday
ORDER_004522,CUST_00209,PROD_0082,Electronics,1,353.13,2023-10-10,353.13,Credit Card,UK,2023,10,10,Tuesday
ORDER_004523,CUST_00633,PROD_0045,Beauty,1,271.73,2023-03-14,271.73,Debit Card,UK,2023,3,14,Tuesday
ORDER_004524,CUST_00810,PROD_0166,Beauty,4,19.59,2024-11-23,78.36,Debit Card,Australia,2024,11,23,Saturday
ORDER_004525,CUST_00220,PROD_0078,Clothing,1,57.76,2024-02-27,57.76,NetBanking,India,2024,2,27,Tuesday
ORDER_004526,CUST_00048,PROD_0057,Sports,1,307.66,2024-01-18,307.66,COD,Canada,2024,1,18,Thursday
ORDER_004527,CUST_00167,PROD_0064,Electronics,1,102.2,2024-12-22,102.2,COD,USA,2024,12,22,Sunday
ORDER_004528,CUST_00282,PROD_0196,Home,1,56.72,2024-09-24,56.72,Credit Card,Australia,2024,9,24,Tuesday
ORDER_004529,CUST_00963,PROD_0166,Clothing,1,402.38,2023-05-07,402.38,NetBanking,Germany,2023,5,7,Sunday
ORDER_004530,CUST_00208,PROD_0183,Home,1,290.72,2024-01-14,290.72,COD,Australia,2024,1,14,Sunday
ORDER_004531,CUST_00512,PROD_0162,Home,2,337.11,2024-10-02,674.22,Debit Card,Australia,2024,10,2,Wednesday
ORDER_004532,CUST_00978,PROD_0035,Electronics,1,287.27,2024-04-23,287.27,Credit Card,India,2024,4,23,Tuesday
ORDER_004533,CUST_00990,PROD_0029,Clothing,1,293.76,2024-05-21,293.76,NetBanking,Germany,2024,5,21,Tuesday
ORDER_004534,CUST_00112,PROD_0164,Sports,1,66.99,2023-09-25,66.99,Debit Card,USA,2023,9,25,Monday
ORDER_004535,CUST_00010,PROD_0114,Electronics,1,392.99,2023-02-26,392.99,COD,USA,2023,2,26,Sunday
ORDER_004536,CUST_00379,PROD_0085,Clothing,1,247.54,2024-05-18,247.54,UPI,UK,2024,5,18,Saturday
ORDER_004537,CUST_00219,PROD_0091,Clothing,1,321.75,2023-05-15,321.75,Debit Card,India,2023,5,15,Monday
ORDER_004538,CUST_00950,PROD_0065,Home,1,103.35,2024-08-15,103.35,Credit Card,Germany,2024,8,15,Thursday
ORDER_004539,CUST_00313,PROD_0013,Clothing,2,419.46,2024-06-11,838.92,Credit Card,UK,2024,6,11,Tuesday
ORDER_004540,CUST_00146,PROD_0135,Beauty,1,360.75,2024-11-09,360.75,NetBanking,Canada,2024,11,9,Saturday
ORDER_004541,CUST_00804,PROD_0083,Toys,1,100.16,2024-11-07,100.16,NetBanking,Canada,2024,11,7,Thursday
ORDER_004542,CUST_00834,PROD_0045,Toys,1,387.38,2023-12-02,387.38,Credit Card,Australia,2023,12,2,Saturday
ORDER_004543,CUST_00941,PROD_0010,Clothing,3,474.58,2024-06-07,1423.74,Credit Card,Canada,2024,6,7,Friday
ORDER_004544,CUST_00839,PROD_0115,Beauty,1,132.46,2023-07-25,132.46,NetBanking,Canada,2023,7,25,Tuesday
ORDER_004545,CUST_00746,PROD_0101,Clothing,1,189.29,2023-06-04,189.29,NetBanking,Germany,2023,6,4,Sunday
ORDER_004546,CUST_00193,PROD_0069,Clothing,4,494.36,2024-08-05,1977.44,COD,USA,2024,8,5,Monday
ORDER_004547,CUST_00619,PROD_0116,Beauty,1,153.56,2024-12-08,153.56,Debit Card,USA,2024,12,8,Sunday
ORDER_004548,CUST_00747,PROD_0193,Beauty,1,415.8,2024-12-12,415.8,Debit Card,UK,2024,12,12,Thursday
ORDER_004549,CUST_00210,PROD_0141,Home,1,191.68,2024-09-29,191.68,Debit Card,Germany,2024,9,29,Sunday
ORDER_004550,CUST_00548,PROD_0059,Electronics,1,135.75,2023-05-10,135.75,NetBanking,USA,2023,5,10,Wednesday
ORDER_004551,CUST_00861,PROD_0030,Clothing,1,15.02,2024-09-13,15.02,Debit Card,UK,2024,9,13,Friday
ORDER_004552,CUST_00770,PROD_0066,Beauty,1,243.1,2023-01-15,243.1,Credit Card,Germany,2023,1,15,Sunday
ORDER_004553,CUST_00837,PROD_0037,Home,3,377.88,2023-02-11,1133.64,COD,USA,2023,2,11,Saturday
ORDER_004554,CUST_00119,PROD_0017,Home,1,43.79,2023-05-07,43.79,Debit Card,Canada,2023,5,7,Sunday
ORDER_004555,CUST_00705,PROD_0139,Clothing,1,468.81,2024-01-03,468.81,NetBanking,Canada,2024,1,3,Wednesday
ORDER_004556,CUST_00388,PROD_0024,Electronics,1,127.2,2024-09-04,127.2,Credit Card,USA,2024,9,4,Wednesday
ORDER_004557,CUST_00332,PROD_0152,Beauty,1,56.78,2024-01-30,56.78,Credit Card,UK,2024,1,30,Tuesday
ORDER_004558,CUST_00041,PROD_0151,Sports,1,321.08,2023-06-30,321.08,COD,Canada,2023,6,30,Friday
ORDER_004559,CUST_00678,PROD_0176,Beauty,1,27.9,2024-10-06,27.9,COD,Australia,2024,10,6,Sunday
ORDER_004560,CUST_00255,PROD_0146,Electronics,1,389.81,2023-06-18,389.81,UPI,USA,2023,6,18,Sunday
ORDER_004561,CUST_00182,PROD_0029,Clothing,1,179.71,2023-07-28,179.71,Credit Card,Australia,2023,7,28,Friday
